collection,word,translation,article,gender,plural,word_class,example,topic,source_page
cosmopolite-a1-methode,Au revoir madame / monsieur.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Bonjour / Salut.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Bonjour madame / monsieur. Comment allez-vous ?,,,,,phrase,,communication,167
cosmopolite-a1-methode,C'est Gemma Arterton. / Elle s'appelle Gemma Arterton.,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,C'est Mingze Ni. / Il s'appelle Mingze Ni.,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,C'est mon ami(e). / C'est un(e) camarade de classe.,,,,,phrase,,school,167
cosmopolite-a1-methode,C'est quoi ton numéro de téléphone ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Comment est ta classe de français ?,,,,,phrase,,school,167
cosmopolite-a1-methode,Comment s'appelle ton / votre professeur ?,,,,,phrase,,school,167
cosmopolite-a1-methode,"Dans ma classe, il y a…",,,,,phrase,,school,167
cosmopolite-a1-methode,Enchanté(e) !,,,,,phrase,,communication,167
cosmopolite-a1-methode,Excuse-moi.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Excusez-moi mademoiselle / madame / monsieur.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Il est chinois et équatorien.,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Il est fantastique ! Il est sympa !,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Il est professeur d'anglais. / C'est un professeur d'anglais.,,,,,phrase,,profession,167
cosmopolite-a1-methode,Il est étudiant. C'est un étudiant.,,,,,phrase,,school,167
cosmopolite-a1-methode,Il y a [X] étudiants dans ma classe.,,,,,phrase,,school,167
cosmopolite-a1-methode,J'apprends le français pour trouver un travail / pour voyager dans les pays francophones.,,,,,phrase,,school,167
cosmopolite-a1-methode,J'étudie le français pour mon travail / pour le plaisir.,,,,,phrase,,school,167
cosmopolite-a1-methode,Je m'appelle [prénom / nom] (exemple : Xavier Dolan).,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,"Je m'appelle [prénom / nom], et vous ?",,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Je me présente.,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Je parle français parce que c'est la langue de l'amour / parce que c'est une langue internationale.,,,,,phrase,,school,167
cosmopolite-a1-methode,Je suis + [nationalité]. (Exemple : Je suis canadien.),,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Je suis + [profession]. (Exemple : Je suis acteur et réalisateur. / Je suis musicienne. / Je suis humoriste et acteur.),,,,,phrase,,profession,167
cosmopolite-a1-methode,"Je vais très bien, merci. Et vous ? Vous allez bien ?",,,,,phrase,,communication,167
cosmopolite-a1-methode,Je voudrais…,,,,,phrase,,communication,167
cosmopolite-a1-methode,Ma classe est très sympa. Ma classe est fantastique.,,,,,phrase,,school,167
cosmopolite-a1-methode,Merci !,,,,,phrase,,communication,167
cosmopolite-a1-methode,Mon / Notre professeur s'appelle…,,,,,phrase,,school,167
cosmopolite-a1-methode,Nous étudions le français parce que nous habitons à Paris / parce que c'est une langue parlée dans le monde entier.,,,,,phrase,,school,167
cosmopolite-a1-methode,"Oui, ça va, et toi ? Tu vas bien ?",,,,,phrase,,communication,167
cosmopolite-a1-methode,Pardon monsieur.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Pourquoi tu parles / étudies / apprends le français ?,,,,,phrase,,school,167
cosmopolite-a1-methode,Quel est votre / ton nom ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Quel est votre / ton numéro de téléphone ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Quel âge vous avez / tu as ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Quelle est votre / ta nationalité ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Quelles langues vous parlez / tu parles ?,,,,,phrase,,personal-info,167
cosmopolite-a1-methode,Salut ! À plus tard !,,,,,phrase,,communication,167
cosmopolite-a1-methode,"Salut, ça va ? / Tu vas bien ?",,,,,phrase,,communication,167
cosmopolite-a1-methode,Vous pouvez / Tu peux épeler [nom / prénom] ?,,,,,phrase,,communication,167
cosmopolite-a1-methode,Vous êtes combien dans ta classe ?,,,,,phrase,,school,167
cosmopolite-a1-methode,À bientôt. / Salut. / Au revoir.,,,,,phrase,,communication,167
cosmopolite-a1-methode,Aller au Pérou pour voir…,,,,,phrase,,travel,171
cosmopolite-a1-methode,Aller aux États-Unis pour visiter…,,,,,phrase,,travel,171
cosmopolite-a1-methode,avenue,,une,,,noun,l'avenue Ursulines,city-places,171
cosmopolite-a1-methode,C'est fantastique (le couchsurfing) !,,,,,phrase,,travel,171
cosmopolite-a1-methode,C'est possible de faire la cuisine ?,,,,,phrase,,home,171
cosmopolite-a1-methode,C'est sympa d'habiter chez…,,,,,phrase,,travel,171
cosmopolite-a1-methode,cathédrale,,une,,,noun,la cathédrale Saint-Louis,city-places,171
cosmopolite-a1-methode,cathédrale,,la,,,noun,la cathédrale de…,travel,171
cosmopolite-a1-methode,château,,le,,,noun,le château de…,travel,171
cosmopolite-a1-methode,Continuer tout droit.,,,,,phrase,,city-places,171
cosmopolite-a1-methode,"Dans ce quartier, il y a beaucoup de…",,,,,phrase,,city-places,171
cosmopolite-a1-methode,"Derrière / Devant…, il y a…",,,,,phrase,,city-places,171
cosmopolite-a1-methode,des amoureux du voyage,,des,,,noun,,travel,171
cosmopolite-a1-methode,des passionnés de voyage,,des,,,noun,,travel,171
cosmopolite-a1-methode,"En général, les touristes prennent le bus.",,,,,phrase,,travel,171
cosmopolite-a1-methode,entre…,,,,,preposition,,city-places,171
cosmopolite-a1-methode,Est-ce que l'appartement est dans le centre ?,,,,,phrase,,home,171
cosmopolite-a1-methode,Est-ce que la chambre est libre ?,,,,,phrase,,home,171
cosmopolite-a1-methode,Et l'appartement est où ?,,,,,phrase,,home,171
cosmopolite-a1-methode,fleuve,,un,,,noun,le fleuve Mississippi,city-places,171
cosmopolite-a1-methode,galeries d'art,,des,,,noun,les galeries d'art de la rue Royale,city-places,171
cosmopolite-a1-methode,hôtel,,un,,,noun,l'hôtel de ville,city-places,171
cosmopolite-a1-methode,Il y a un jardin…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,Je cherche une chambre à louer.,,,,,phrase,,home,171
cosmopolite-a1-methode,Je suis très content(e) de pratiquer mon français.,,,,,phrase,,school,171
cosmopolite-a1-methode,l'après-midi,,l',,,noun,,time-dates,171
cosmopolite-a1-methode,l'Australie,,l',,,noun,,travel,171
cosmopolite-a1-methode,la nuit,,la,,,noun,,time-dates,171
cosmopolite-a1-methode,la Thaïlande,,la,,,noun,,travel,171
cosmopolite-a1-methode,"la ville → à Istanbul, à Paris…",,,,,phrase,,travel,171
cosmopolite-a1-methode,"Le couchsurfing, c'est super (bien) !",,,,,phrase,,travel,171
cosmopolite-a1-methode,le lundi,,le,,,noun,,time-dates,171
cosmopolite-a1-methode,Le marché se trouve…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,le mardi,,le,,,noun,,time-dates,171
cosmopolite-a1-methode,le matin,,le,,,noun,,time-dates,171
cosmopolite-a1-methode,"le nom du lieu → au Mila, à La Coupole…",,,,,phrase,,travel,171
cosmopolite-a1-methode,le Pérou,,le,,,noun,,travel,171
cosmopolite-a1-methode,"le quartier → dans le quartier de Kadiköy, dans le quartier de Montparnasse…",,,,,phrase,,city-places,171
cosmopolite-a1-methode,Le restaurant est à côté du / de l' / de la / des…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,le soir,,le,,,noun,,time-dates,171
cosmopolite-a1-methode,le vendredi,,le,,,noun,,time-dates,171
cosmopolite-a1-methode,les francophones,,les,,,noun,,travel,171
cosmopolite-a1-methode,les États-Unis,,les,,,noun,,travel,171
cosmopolite-a1-methode,marché,,un,,,noun,le marché français,city-places,171
cosmopolite-a1-methode,Mon conseil : aller au château / aller à l'aéroport / aller à la plage / aller aux thermes…,,,,,phrase,,travel,171
cosmopolite-a1-methode,"Mon quartier préféré, c'est le quartier du capitole.",,,,,phrase,,city-places,171
cosmopolite-a1-methode,montagnes,,les,,,noun,les montagnes de…,travel,171
cosmopolite-a1-methode,musée,,le,,,noun,le musée de…,travel,171
cosmopolite-a1-methode,musées,,des,,,noun,les musées Cabildo et Presbytère,city-places,171
cosmopolite-a1-methode,"Oui, la chambre est disponible.",,,,,phrase,,home,171
cosmopolite-a1-methode,parc national,,le,,,noun,le parc national de…,travel,171
cosmopolite-a1-methode,Parce que c'est gratuit.,,,,,phrase,,travel,171
cosmopolite-a1-methode,plage,,la,,,noun,la plage de…,travel,171
cosmopolite-a1-methode,pour parler français…,,,,,phrase,,school,171
cosmopolite-a1-methode,Pour rencontrer d'autres cultures.,,,,,phrase,,travel,171
cosmopolite-a1-methode,Pourquoi le couchsurfing ?,,,,,phrase,,travel,171
cosmopolite-a1-methode,Prendre la rue…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,rue,,une,,,noun,la rue Decatur,city-places,171
cosmopolite-a1-methode,thermes,,les,,,noun,les thermes de…,travel,171
cosmopolite-a1-methode,Tourner à droite.,,,,,phrase,,city-places,171
cosmopolite-a1-methode,Tourner à gauche.,,,,,phrase,,city-places,171
cosmopolite-a1-methode,tous les jours,,,,,phrase,,time-dates,171
cosmopolite-a1-methode,tous les mercredis soirs,,,,,phrase,,time-dates,171
cosmopolite-a1-methode,tous les soirs,,,,,phrase,,time-dates,171
cosmopolite-a1-methode,Tu as une connexion Wi-Fi ?,,,,,phrase,,home,171
cosmopolite-a1-methode,Vous allez au château à vélo / en train / à pied…,,,,,phrase,,travel,171
cosmopolite-a1-methode,Vous prenez le train à la gare de…,,,,,phrase,,travel,171
cosmopolite-a1-methode,"À Bangkok, il y a…",,,,,phrase,,travel,171
cosmopolite-a1-methode,"À Cusco, la cathédrale est…",,,,,phrase,,travel,171
cosmopolite-a1-methode,à droite de…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,à gauche de…,,,,,phrase,,city-places,171
cosmopolite-a1-methode,à l'est de / à l'ouest de / au sud de / au nord de,,,,,phrase,,travel,171
cosmopolite-a1-methode,"À La Nouvelle-Orléans, il y a…",,,,,phrase,,travel,171
cosmopolite-a1-methode,"À Sydney, la plage de Bondi est…",,,,,phrase,,travel,171
cosmopolite-a1-methode,îles,,les,,,noun,les îles de…,travel,171
cosmopolite-a1-methode,adorable,,,,,adjective,,none,172
cosmopolite-a1-methode,agité,,,,,adjective,,none,172
cosmopolite-a1-methode,bavard,,,,,adjective,,none,172
cosmopolite-a1-methode,bruyant,,,,,adjective,,none,172
cosmopolite-a1-methode,cousin,,,,,noun,,family,172
cosmopolite-a1-methode,drôle,,,,,adjective,,none,172
cosmopolite-a1-methode,grand-père,,,,,noun,,family,172
cosmopolite-a1-methode,généreux,,,,,adjective,,none,172
cosmopolite-a1-methode,mère,,,,,noun,,family,172
cosmopolite-a1-methode,père,,,,,noun,,family,172
cosmopolite-a1-methode,sœur,,,,,noun,,family,172
cosmopolite-a1-methode,tante,,,,,noun,,family,172
cosmopolite-a1-methode,aller au cinéma,,,,,phrase,,hobby,173
cosmopolite-a1-methode,bavard,,,,,adjective,,none,173
cosmopolite-a1-methode,cuisiner,,,,,verb,,hobby,173
cosmopolite-a1-methode,gentil,,,,,adjective,,none,173
cosmopolite-a1-methode,grand,,,,,adjective,,none,173
cosmopolite-a1-methode,intelligent,,,,,adjective,,none,173
cosmopolite-a1-methode,la télévision,,la,,,noun,,hobby,173
cosmopolite-a1-methode,le téléphone,,le,,,noun,,communication,173
cosmopolite-a1-methode,les livres,,les,,,noun,,hobby,173
cosmopolite-a1-methode,les transports publics,,les,,,noun,,travel,173
cosmopolite-a1-methode,mon ami(e),,,,,noun,,none,173
cosmopolite-a1-methode,mon/ma professeur(e),,,,,noun,,school,173
cosmopolite-a1-methode,optimiste,,,,,adjective,,none,173
cosmopolite-a1-methode,sportif,,,,,adjective,,none,173
cosmopolite-a1-methode,un acteur,,un,,,noun,,profession,173
cosmopolite-a1-methode,un chanteur,,un,,,noun,,profession,173
cosmopolite-a1-methode,visiter un musée,,,,,phrase,,hobby,173
cosmopolite-a1-methode,étudier le français,,,,,phrase,,school,173
cosmopolite-a1-methode,gorge,,,,,noun,"Mon nez, ma gorge !",health,174
cosmopolite-a1-methode,nez,,,,,noun,"Mon nez, ma gorge !",health,174
cosmopolite-a1-methode,pied,,,,,noun,Attention ! Aiiiiieeeee ! Mon pied !,health,174
cosmopolite-a1-methode,yeux,,,,,noun,Il y a beaucoup de soleil ! J'ai mal aux yeux !,health,174
cosmopolite-a1-methode,Comment s'appellent vos / tes enfants ?,,,,,phrase,,family,175
cosmopolite-a1-methode,"Dans ma famille, il y a quatre personnes.",,,,,phrase,,family,175
cosmopolite-a1-methode,Il a une passion : l'accrobranche !,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Il déteste la langue française.,,,,,phrase,,school,175
cosmopolite-a1-methode,Il n'aime pas du tout les cuisses de grenouilles.,,,,,phrase,,food,175
cosmopolite-a1-methode,Il y a combien de personnes dans votre / ta famille ?,,,,,phrase,,family,175
cosmopolite-a1-methode,Ils n'aiment pas beaucoup prendre le métro.,,,,,phrase,,travel,175
cosmopolite-a1-methode,Ils ont deux et six ans. Notre bébé a six mois.,,,,,phrase,,family,175
cosmopolite-a1-methode,Ils ont quel âge ?,,,,,phrase,,family,175
cosmopolite-a1-methode,J'adore l'architecture.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,J'adore mon travail.,,,,,phrase,,profession,175
cosmopolite-a1-methode,J'ai deux enfants / un bébé.,,,,,phrase,,family,175
cosmopolite-a1-methode,J'ai un frère / une sœur.,,,,,phrase,,family,175
cosmopolite-a1-methode,J'ai un rêve : parler français.,,,,,phrase,,school,175
cosmopolite-a1-methode,J'ai une passion : le théâtre.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,J'aime beaucoup la culture française.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Je n'ai pas d'enfants.,,,,,phrase,,family,175
cosmopolite-a1-methode,Je ne suis pas marié(e). = Je suis célibataire.,,,,,phrase,,family,175
cosmopolite-a1-methode,Je rêve de devenir médecin.,,,,,phrase,,profession,175
cosmopolite-a1-methode,Je rêve de faire du théâtre.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Je rêve de travailler en France.,,,,,phrase,,profession,175
cosmopolite-a1-methode,Je suis marié(e) / divorcé(e).,,,,,phrase,,family,175
cosmopolite-a1-methode,Justine a deux ans. Louise a six ans.,,,,,phrase,,family,175
cosmopolite-a1-methode,l'accrobranche,,l',,,noun,,hobby,175
cosmopolite-a1-methode,l'escalade,,l',,,noun,,hobby,175
cosmopolite-a1-methode,l'équitation,,l',,,noun,,hobby,175
cosmopolite-a1-methode,La mère est grande / élégante.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,"La médecine, c'est ma passion.",,,,,phrase,,profession,175
cosmopolite-a1-methode,la peinture,,la,,,noun,,hobby,175
cosmopolite-a1-methode,la sculpture,,la,,,noun,,hobby,175
cosmopolite-a1-methode,la voile,,la,,,noun,,hobby,175
cosmopolite-a1-methode,Le garçon est blond / brun.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,le tennis,,le,,,noun,,hobby,175
cosmopolite-a1-methode,le théâtre,,le,,,noun,,hobby,175
cosmopolite-a1-methode,les activités d'orientation,,les,,,noun,,hobby,175
cosmopolite-a1-methode,Lucy est adorable / décontractée / drôle / romantique.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,"Ma passion, c'est mon travail.",,,,,phrase,,profession,175
cosmopolite-a1-methode,Mes / Nos enfants s'appellent Justine et Louise.,,,,,phrase,,family,175
cosmopolite-a1-methode,Mes amies sont gentilles / sympathiques / intelligentes.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,Mes amis sont sportifs.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,Mon frère a 32 ans. Ma sœur a 15 ans.,,,,,phrase,,family,175
cosmopolite-a1-methode,Mon frère est bruyant / bavard / agité.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,"Mon rêve, c'est de faire des études pour devenir médecin.",,,,,phrase,,profession,175
cosmopolite-a1-methode,Nous adorons faire du shopping.,,,,,phrase,,shopping,175
cosmopolite-a1-methode,Nous aimons bien visiter des monuments.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,"Nous avons / J'ai une grande famille : quatre grands-parents, deux oncles, deux tantes, trois cousins.",,,,,phrase,,family,175
cosmopolite-a1-methode,Nous détestons faire du sport.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Nous faisons de la voile / du tennis / de l'équitation.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Paul est un ami sincère. Il est généreux.,,,,,phrase,,personal-info,175
cosmopolite-a1-methode,Quel âge ils ont ?,,,,,phrase,,family,175
cosmopolite-a1-methode,Quelle est votre / ta situation de famille ?,,,,,phrase,,family,175
cosmopolite-a1-methode,Vous aimez / adorez / détestez le sport / faire du sport.,,,,,phrase,,hobby,175
cosmopolite-a1-methode,Vous avez / Tu as des frères et sœurs ?,,,,,phrase,,family,175
cosmopolite-a1-methode,Vous avez / Tu as une grande famille ?,,,,,phrase,,family,175
cosmopolite-a1-methode,Vous avez combien d'enfants ?,,,,,phrase,,family,175
cosmopolite-a1-methode,après,,,,,adverb,,time-dates,176
cosmopolite-a1-methode,d'abord,,,,,adverb,,time-dates,176
cosmopolite-a1-methode,ensuite,,,,,adverb,,time-dates,176
cosmopolite-a1-methode,puis,,,,,adverb,,time-dates,176
cosmopolite-a1-methode,s'habiller,,,,,verb,,daily-routine,176
cosmopolite-a1-methode,se brosser les dents,,,,,verb,,daily-routine,176
cosmopolite-a1-methode,se doucher,,,,,verb,,daily-routine,176
cosmopolite-a1-methode,se raser,,,,,verb,,daily-routine,176
cosmopolite-a1-methode,se réveiller,,,,,verb,,daily-routine,176
cosmopolite-a1-methode,Allez-vous souvent au cinéma ?,,,,,phrase,,hobby,179
cosmopolite-a1-methode,Apporte / Apportez…,,,,,phrase,,communication,179
cosmopolite-a1-methode,Est-ce que tu sors souvent avec des francophones ?,,,,,phrase,,hobby,179
cosmopolite-a1-methode,Et toi ? Tu sors pour parler français ?,,,,,phrase,,school,179
cosmopolite-a1-methode,Fréquentez-vous les festivals / les galeries d'art / les musées ?,,,,,phrase,,hobby,179
cosmopolite-a1-methode,J'ai rendez-vous avec… Je dois aller…,,,,,phrase,,communication,179
cosmopolite-a1-methode,J'écris / Je lis. Je fais du sport.,,,,,phrase,,hobby,179
cosmopolite-a1-methode,Je déjeune à la cantine.,,,,,phrase,,food,179
cosmopolite-a1-methode,Je dîne en famille.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je dîne en famille. Je me couche vers 20 heures.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je fais du sport.,,,,,phrase,,hobby,179
cosmopolite-a1-methode,Je m'habille. Je prends mon petit déjeuner. Je me lève tôt.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je mange un sandwich.,,,,,phrase,,food,179
cosmopolite-a1-methode,Je me brosse les dents.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je me lève toujours à 7 h 30. J'ai des horaires fixes.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je me rase.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je me repose.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je me réveille chaque matin à 7 heures.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je me réveille.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je prends mon ordinateur et je me connecte à un site.,,,,,phrase,,communication,179
cosmopolite-a1-methode,Je prends vingt minutes pour déjeuner.,,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Je reçois mes patients jusqu'à 18 h 30.,,,,,phrase,,profession,179
cosmopolite-a1-methode,Je travaille tout l'après-midi.,,,,,phrase,,profession,179
cosmopolite-a1-methode,"La journée / la semaine de travail, c'est … heures.",,,,,phrase,,profession,179
cosmopolite-a1-methode,"Le soir, nous dînons toujours à 20 heures.",,,,,phrase,,daily-routine,179
cosmopolite-a1-methode,Les enfants se préparent.,,,,,phrase,,daily-routine,179
