collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,reading,Exercise 3c,4,short-answer,Lis la conversation et réponds aux questions.,Qui choisit les choses à manger pour le piquenique?,,,,Nathalie et Karine,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,5,fill-in,Complète l'histoire avec la bonne forme du verbe choisir ou finir.,"Fantastique! Nathalie et Karine, vous (5) ___ la nourriture.",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,5,short-answer,Lis la conversation et réponds aux questions.,Qui choisit les boissons?,,,,Simon,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,6,fill-in,Complète l'histoire avec la bonne forme du verbe choisir ou finir.,"Simon, tu (6) ___ les boissons et…",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,6,short-answer,Lis la conversation et réponds aux questions.,"Et Christophe, qu'est-ce qu'il choisit?",,,,les invités,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,7,fill-in,Complète l'histoire avec la bonne forme du verbe choisir ou finir.,"Euh… ben, moi, je (7) ___ les invités.",,,,,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,8,fill-in,Complète l'histoire avec la bonne forme du verbe choisir ou finir.,Les amis (8) ___ par organiser un piquenique superbe et tout le monde est content!,,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 1,1,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?","Quelquefois, la pause-déjeuner dure deux heures et demie.",,,,Vrai,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,2,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?",Tous les magasins choisissent le lundi pour fermer.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,3,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?","À la boulangerie, on finit le travail assez tard le soir.",,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,4,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?",On ne vend pas de pain frais le dimanche matin.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,5,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?",On n'achète pas de légumes au marché.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,6,true-false,"Lis le texte, l'horaire et les phrases. Vrai ou faux?","À la boulangerie Lebrun, on ne travaille pas le lundi.",,,,,A2,shopping,020
tricolore-2-5th-edition,grammar,Exercise 3,1,fill-in,Complète le texte avec la bonne forme du verbe.,"Moi, je (1 détester) faire les courses.",,,,déteste,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,1,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,"Le shopping, c'est nul!",positif (P),négatif (N),,N,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,1,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,Est-ce que tu aimes faire les courses?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,10,fill-in,Complète le texte avec la bonne forme du verbe.,"Mes amis et moi, nous (9 préférer) les magasins où on (10 vendre) des magazines, des vêtements ou des glaces.",,,,,A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,2,fill-in,Complète le texte avec la bonne forme du verbe.,"Quand je (2 descendre) au marché du village avec ma mère, je (3 trouver) ça très ennuyeux.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,2,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,"Faire les courses, c'est super ennuyeux!",positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,2,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,"Qui fait les courses chez toi, normalement?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,3,fill-in,Complète le texte avec la bonne forme du verbe.,"Quand je (2 descendre) au marché du village avec ma mère, je (3 trouver) ça très ennuyeux.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,3,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,Je trouve le shopping super!,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,3,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,"En général, qu'est-ce que tu choisis pour manger et boire pendant la récré?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,4,fill-in,Complète le texte avec la bonne forme du verbe.,Nous (4 choisir) deux ou trois kilos de fruits et légumes.,,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,4,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,Je suis passionnée de shopping.,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,4,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,Est-ce que tu préfères les petits magasins ou le supermarché?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,5,fill-in,Complète le texte avec la bonne forme du verbe.,"Souvent, nous (5 rencontrer) des gens du village.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,5,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,Ce n'est pas amusant de faire les courses.,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,5,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,"Chez toi, est-ce qu'on préfère acheter les fruits et les légumes au marché ou aux magasins?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,6,fill-in,Complète le texte avec la bonne forme du verbe.,"Ma mère et ses amies (6 parler) trop et moi, j'(7 attendre).",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,6,multiple-choice,Lis les opinions. C'est positif (P) ou négatif (N)?,"Le shopping, non merci! Je préfère faire du sport.",positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,6,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,"Quand tu vas en ville, qu'est-ce que tu aimes acheter?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,7,fill-in,Complète le texte avec la bonne forme du verbe.,"Ma mère et ses amies (6 parler) trop et moi, j'(7 attendre).",,,,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,7,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,"Est-ce qu'il y a un marché près de chez toi? Si oui, qu'est-ce qu'on vend au marché?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,8,fill-in,Complète le texte avec la bonne forme du verbe.,"Moi, j'(8 adorer) le shopping en ville.",,,,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,8,speaking-task,Fais un sondage en classe. Choisis trois questions de la liste (1–8 ci-dessous). Pose les questions et note les réponses.,Est-ce que ta famille achète des provisions sur Internet?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,9,fill-in,Complète le texte avec la bonne forme du verbe.,"Mes amis et moi, nous (9 préférer) les magasins où on (10 vendre) des magazines, des vêtements ou des glaces.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,a,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.",Elle achète (a) ___ baguettes par jour.,,,,deux,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,b,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Le dimanche, ses enfants vont à la boulangerie et ils choisissent des (b) ___ ou des (c) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,c,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Le dimanche, ses enfants vont à la boulangerie et ils choisissent des (b) ___ ou des (c) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,d,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.",Il préfère acheter les fruits et les légumes (d) ___.,,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,e,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Il adore les (e) ___ ou, quelquefois, il mange des (f) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,f,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Il adore les (e) ___ ou, quelquefois, il mange des (f) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,g,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","En général, ils préfèrent des (g) ___ ou du (h) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,h,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","En général, ils préfèrent des (g) ___ ou du (h) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,i,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Il préfère acheter les (i) ___ au marché. Quelquefois, il achète des boîtes et des (j) ___ sur Internet.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,j,fill-in,"Ces élèves posent des questions sur le shopping. Lis les questions et devine la bonne réponse. Pour t'aider, regarde les mots de la case.","Il préfère acheter les (i) ___ au marché. Quelquefois, il achète des boîtes et des (j) ___ sur Internet.",,,,,A2,shopping,021
tricolore-2-5th-edition,writing,Exercise 1a,1,writing-task,Regarde l'image. Tu as trois minutes – fais une liste des produits à vendre.,Regarde l'image. Tu as trois minutes – fais une liste des produits à vendre.,,,,(open-ended),A2,shopping,022
tricolore-2-5th-edition,speaking,Exercise 1b,1,speaking-task,"À deux, comparez les listes. Qui a le plus de produits?","À deux, comparez les listes. Qui a le plus de produits?",,,,(open-ended),A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,1,fill-in,Complète le poème avec les mots de la case.,"Sur ma liste: du pain et du (1) ___,",,,,poulet,A2,shopping,022
tricolore-2-5th-edition,writing,Exercise 2c,1,writing-task,Écris une strophe supplémentaire pour continuer le poème. Trouve des mots qui riment.,Écris une strophe supplémentaire pour continuer le poème. Trouve des mots qui riment.,,,,(open-ended),B1,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,2,fill-in,Complète le poème avec les mots de la case.,"Mais vite, vite … il est quelle (2) ___?",,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,3,fill-in,Complète le poème avec les mots de la case.,Nous n'avons plus de bon (3) ___.,,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,4,fill-in,Complète le poème avec les mots de la case.,Des radis et du (4) ___.,,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,5,fill-in,Complète le poème avec les mots de la case.,"J'ai faim, c'est l'heure du (5) ___.",,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,6,fill-in,Complète le poème avec les mots de la case.,Quoi?! Il n'y a pas de (6) ___!,,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,7,fill-in,Complète le poème avec les mots de la case.,"Je vais, je vais à la (7) ___.",,,,,A2,shopping,022
tricolore-2-5th-edition,listening,Exercise 2a,8,fill-in,Complète le poème avec les mots de la case.,Et toutes les choses de ma (8) ___,,,,,A2,shopping,022
tricolore-2-5th-edition,reading,Exercise 1,1,fill-in,Complète les mots avec les bonnes voyelles.,l_ p_t_ss_r__,,,,la pâtisserie,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 2,1,short-answer,Écris le produit et la bonne quantité.,Illustration: a tin/can with a fish on the label. Écris le produit et la bonne quantité.,,,,une boîte de thon,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 3,1,ordering,Mets la conversation dans le bon ordre.,"Mets la conversation dans le bon ordre: a) Du fromage et de la limonade … Voilà. C'est tout? / b) Alors, donnez-moi un demi-kilo de poires, s'il vous plaît. / c) Merci, monsieur. Voilà votre monnaie. Au revoir. / d) Bonjour, madame. / e) Avez-vous des pommes? / f) Alors, ça fait trois euros soixante, s'il vous plaît. / g) Au revoir, madame. / h) Oui, et avec ça? / i) Bonjour, monsieur. Vous désirez? / j) Voilà quatre euros, madame. / k) Je voudrais cent grammes de fromage et une bouteille de limonade. / l) Ah non, je regrette, je n'ai plus de pommes, mais il y a des poires. / m) Oui, c'est tout. C'est combien?",,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4a,1,fill-in,Complète les questions et les réponses avec les mots de la case.,Qu'est-ce que ___ préfères comme fruit?,,,,tu,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4b,1,matching,Trouve les paires.,Qu'est-ce que tu préfères comme fruit?,,,,b,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 1,2,fill-in,Complète les mots avec les bonnes voyelles.,l_ l_br__r__,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 2,2,short-answer,Écris le produit et la bonne quantité.,Illustration: a milk carton with a cow pictured on it. Écris le produit et la bonne quantité.,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4a,2,fill-in,Complète les questions et les réponses avec les mots de la case.,___-ce qu'il y a un fruit que tu n'aimes pas?,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4b,2,matching,Trouve les paires.,Est-ce qu'il y a un fruit que tu n'aimes pas?,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 1,3,fill-in,Complète les mots avec les bonnes voyelles.,l_ b__ch_r__,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 2,3,short-answer,Écris le produit et la bonne quantité.,Illustration: a wrapped saucisson/sausage. Écris le produit et la bonne quantité.,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4a,3,fill-in,Complète les questions et les réponses avec les mots de la case.,Et tu ___ les légumes?,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4b,3,matching,Trouve les paires.,Et tu aimes les légumes?,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 1,4,fill-in,Complète les mots avec les bonnes voyelles.,l_ t_b_c,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 2,4,short-answer,Écris le produit et la bonne quantité.,Illustration: a bag of potatoes with labels. Écris le produit et la bonne quantité.,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4a,4,fill-in,Complète les questions et les réponses avec les mots de la case.,Tu vas aux magasins en ___. Où vas-tu d'abord?,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4b,4,matching,Trouve les paires.,Tu vas aux magasins en ville. Où vas-tu d'abord?,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 1,5,fill-in,Complète les mots avec les bonnes voyelles.,l'_p_c_r__,,,,,A2,shopping,024
tricolore-2-5th-edition,reading,Exercise 2,5,short-answer,Écris le produit et la bonne quantité.,Illustration: a strawberry yoghurt pot. Écris le produit et la bonne quantité.,,,,,A2,shopping,024
tricolore-2-5th-edition,grammar,Exercise 4a,5,fill-in,Complète les questions et les réponses avec les mots de la case.,"Alors moi, je vais à l'___. Qu'est-ce que j'achète pour notre piquenique?",,,,,A2,shopping,024
