collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 5,open,Um Informationen bitten und Informationen geben. Thema: Beruf — Arbeitsplatz,,,,(open-ended),profession,029
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 6,open,Um Informationen bitten und Informationen geben. Thema: Beruf — Aufgaben,,,,(open-ended),profession,029
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 7,open,Um Informationen bitten und Informationen geben. Thema: Sport — Lieblingssport,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 8,open,Um Informationen bitten und Informationen geben. Thema: Sport — schwimmen,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 9,open,Um Informationen bitten und Informationen geben. Thema: Sport — Wochenende,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 10,open,Um Informationen bitten und Informationen geben. Thema: Sport — Abend,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 11,open,Um Informationen bitten und Informationen geben. Thema: Sport — Ball,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,2,Karte 12,open,Um Informationen bitten und Informationen geben. Thema: Sport — Fahrrad,,,,(open-ended),hobby,030
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 1,open,"Bitten formulieren und darauf reagieren. Bildkarte: ein Postamt (Gebäude mit Aufschrift „Postamt"" und Postsymbol).",,,,(open-ended),city-places,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 2,open,"Bitten formulieren und darauf reagieren. Bildkarte: ein Taxi vor einem Schild mit der Aufschrift „TAXI"".",,,,(open-ended),travel,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 3,open,Bitten formulieren und darauf reagieren. Bildkarte: Verbotsschild — durchgestrichenes Symbol einer schwimmenden Person im Wasser (Schwimmen verboten).,,,,(open-ended),hobby,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 4,open,"Bitten formulieren und darauf reagieren. Bildkarte: eine Restaurantrechnung mit der Aufschrift „Restaurant ‚Zum goldenen Hirschen'"" und Beträgen (98,10 Euro).",,,,(open-ended),restaurant,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 5,open,Bitten formulieren und darauf reagieren. Bildkarte: ein Schlüssel (in einer Hülle/Etui).,,,,(open-ended),home,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 6,open,Bitten formulieren und darauf reagieren. Bildkarte: ein Paar Sportschuhe / Turnschuhe.,,,,(open-ended),shopping,031
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 7,open,"Bitten formulieren und darauf reagieren. Bildkarte: ein geöffneter Kulturbeutel / eine Waschtasche mit Seife, einem Buch/Heft und einer Zahnbürste mit Zahnpasta.",,,,(open-ended),shopping,032
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 8,open,Bitten formulieren und darauf reagieren. Bildkarte: mehrere Flaschen (Flaschen mit Etiketten).,,,,(open-ended),shopping,032
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 9,open,"Bitten formulieren und darauf reagieren. Bildkarte: Münzen (Geldstücke) mit den Werten 20, 2, 1, 1, 50.",,,,(open-ended),shopping,032
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 10,open,Bitten formulieren und darauf reagieren. Bildkarte: ein Kalender / Terminplan mit den Wochentagen M D M D F S S und der Uhrzeit 18.00 Uhr.,,,,(open-ended),time-dates,032
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 11,open,Bitten formulieren und darauf reagieren. Bildkarte: ein Verbotsschild (durchgestrichener Kreis) mit einer Flasche und einem Hamburger — kein Essen/Trinken.,,,,(open-ended),food,032
goethe-a1-sd1-exam-training-3,sprechen,3,Karte 12,open,"Bitten formulieren und darauf reagieren. Bildkarte: ein Gebäude mit Uhr und Turm, beschriftet BAHNHOF, daneben ein Baum.",,,,(open-ended),travel,032
goethe-a1-fit1-exam-training-1,hoeren,1,1,multiple-choice,Julia bedankt sich für,ein Geburtstagsgeschenk.,Urlaubsfotos.,eine Postkarte.,c,communication,009
goethe-a1-fit1-exam-training-1,hoeren,1,2,multiple-choice,Sie ruft wieder an:,in zwei Tagen.,morgen.,am Wochenende.,b,communication,009
goethe-a1-fit1-exam-training-1,hoeren,1,3,multiple-choice,Karl hat Probleme,in Physik.,in Mathematik.,in Chemie.,b,school,010
goethe-a1-fit1-exam-training-1,hoeren,1,4,multiple-choice,Er ist,bei einem Freund.,zu Hause.,in der Schule.,a,daily-routine,010
goethe-a1-fit1-exam-training-1,hoeren,1,5,multiple-choice,Laura geht mit ihren Freunden,in ein Café.,zum Sport.,ins Kino.,c,hobby,011
goethe-a1-fit1-exam-training-1,hoeren,1,6,multiple-choice,Der Film beginnt um,halb acht.,halb sieben.,acht.,a,hobby,011
goethe-a1-fit1-exam-training-1,hoeren,2,7,true-false,Ulla war nicht in der Schule.,Richtig,Falsch,,Falsch,health,012
goethe-a1-fit1-exam-training-1,hoeren,2,8,true-false,Christophs Bruder war letzte Woche auch krank.,Richtig,Falsch,,Richtig,health,012
goethe-a1-fit1-exam-training-1,hoeren,2,9,true-false,Christoph hat Kopfschmerzen.,Richtig,Falsch,,Falsch,health,012
goethe-a1-fit1-exam-training-1,hoeren,2,10,true-false,Markus möchte mit Bernd und Jens Chemie lernen.,Richtig,Falsch,,Richtig,school,013
goethe-a1-fit1-exam-training-1,hoeren,2,11,true-false,Jens trainiert am Donnerstag immer Fußball.,Richtig,Falsch,,Falsch,hobby,013
goethe-a1-fit1-exam-training-1,hoeren,2,12,true-false,Jens hat am Nachmittag Zeit.,Richtig,Falsch,,Richtig,daily-routine,013
goethe-a1-fit1-exam-training-1,lesen,1,1,multiple-choice,Wo kannst du reisen?,In Deutschland und in Europa.,Nur in Deutschland.,In allen europäischen Städten.,b,travel,017
goethe-a1-fit1-exam-training-1,lesen,1,2,multiple-choice,Wann kannst du reisen?,Immer im Sommer.,Das ganze Jahr.,Im Herbst.,c,travel,017
goethe-a1-fit1-exam-training-1,lesen,1,3,multiple-choice,Wie viel kostet die Fahrkarte?,"29,– € für Deutschland.","29,– € für Europa.","29,– € für Hin- und Rückfahrt.",a,travel,017
goethe-a1-fit1-exam-training-1,lesen,1,4,multiple-choice,Das ist eine Anzeige für,Privatschulen.,ein Auslandsschuljahr.,Sprachferien.,b,school,017
goethe-a1-fit1-exam-training-1,lesen,1,5,multiple-choice,Für wen ist die Anzeige?,Für Eltern.,Für alle Kinder.,Für Schüler.,c,school,017
goethe-a1-fit1-exam-training-1,lesen,1,6,multiple-choice,Mehr Informationen bekommt man,in der Zeitung.,im Internet.,in der Schule.,b,communication,017
goethe-a1-fit1-exam-training-1,lesen,2,7,true-false,Alexander wohnt mit seinen Großeltern in einem Haus.,Richtig,Falsch,,Richtig,family,019
goethe-a1-fit1-exam-training-1,lesen,2,8,true-false,Alexander hat nie Streit mit seinen Großeltern.,Richtig,Falsch,,Falsch,family,019
goethe-a1-fit1-exam-training-1,lesen,2,9,true-false,Alexander darf immer laut Musik hören.,Richtig,Falsch,,Falsch,family,019
goethe-a1-fit1-exam-training-1,lesen,2,10,true-false,Janina wohnt vielleicht bald in Stuttgart.,Richtig,Falsch,,Richtig,family,019
goethe-a1-fit1-exam-training-1,lesen,2,11,true-false,Janina ist Architektin.,Richtig,Falsch,,Falsch,profession,019
goethe-a1-fit1-exam-training-1,lesen,2,12,true-false,Janina hat einen arbeitslosen Vater.,Richtig,Falsch,,Richtig,family,019
goethe-a1-fit1-exam-training-1,schreiben,,1,open,"Antworte auf die E-Mail und die Frage am Ende. Schreibe mindestens 30 Wörter. Schreibe bitte nicht mit Bleistift. Guten Tag! Ich heiße Natascha und bin 16 Jahre alt. Ich wohne in Nowosibirsk und lerne schon seit 4 Jahren Deutsch. Meine Hobbys sind Bücher, Deutsch und Katzen. Wer ist 12 bis 15 Jahre alt und schreibt mir? Ich freue mich über Briefe auf Deutsch aus der ganzen Welt! Hoffentlich bis bald! natascha.jeremenko@mail.ru",,,,(open-ended),communication,022
goethe-a1-fit1-exam-training-1,sprechen,1,1,open,Sich vorstellen. Wortkarte mit folgenden Stichwörtern: Name? Alter? Land? Wohnort? Schule? Sprachen? Hobby?,,,,(open-ended),personal-info,025
goethe-a1-fit1-exam-training-1,sprechen,2,Wohnen,open,"Fragen stellen und auf Fragen antworten. Thema: Wohnen. Handlungskarten mit je einem Begriff (Beispielkarte: Buch): Familie, Haustier, Computer, Garten, Freundinnen/Freunde einladen, spielen.",,,,(open-ended),home,027
goethe-a1-fit1-exam-training-1,sprechen,2,Familie,open,"Fragen stellen und auf Fragen antworten. Thema: Familie. Sechs Sprechkarten mit je einem Begriff: Schwester/Bruder, besuchen, feiern, Mutter/Vater, Großeltern, Tante/Onkel.",,,,(open-ended),family,029
goethe-a1-fit1-exam-training-1,sprechen,3,1,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Sechs Bildkarten, jede mit einem Piktogramm eines Gegenstandes und einem Symbol (! oder ?): aufgeschlagenes Buch/Heft (!), Fotokamera (?), zwei Brötchen (!), Laptop (?), sitzende Frau auf einem Stuhl und stehender Junge (?), graue Strickjacke (!).",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,hoeren,1,1,multiple-choice,Nora kann nicht,zum Schulfest.,zum Schwimmen.,zum Reiten.,b,hobby,009
goethe-a1-fit1-exam-training-2,hoeren,1,2,multiple-choice,Sie hat Zeit:,am Dienstag.,nächsten Donnerstag.,Dienstag in zwei Wochen.,a,time-dates,009
goethe-a1-fit1-exam-training-2,hoeren,1,3,multiple-choice,Manuel kommt,mit dem Fahrrad.,mit dem Auto.,mit dem Bus.,b,travel,010
goethe-a1-fit1-exam-training-2,hoeren,1,4,multiple-choice,Manuel bringt zu Monas Party mit:,einen Film.,etwas zu essen.,CDs.,c,hobby,010
goethe-a1-fit1-exam-training-2,hoeren,1,5,multiple-choice,Paul,spielt Klavier.,spielt Gitarre.,singt.,a,hobby,011
goethe-a1-fit1-exam-training-2,hoeren,1,6,multiple-choice,Die Musikschule ist,neben der Schule.,am Bahnhof.,am Marktplatz.,c,city-places,011
goethe-a1-fit1-exam-training-2,hoeren,2,7,true-false,Die Englischarbeit war ganz leicht.,Richtig,Falsch,,Falsch,school,012
goethe-a1-fit1-exam-training-2,hoeren,2,8,true-false,Florian will David helfen.,Richtig,Falsch,,Richtig,school,012
goethe-a1-fit1-exam-training-2,hoeren,2,9,true-false,Sie treffen sich am Wochenende.,Richtig,Falsch,,Richtig,school,012
goethe-a1-fit1-exam-training-2,hoeren,2,10,true-false,Sina und Claudia wohnen in Berlin.,Richtig,Falsch,,Falsch,personal-info,013
goethe-a1-fit1-exam-training-2,hoeren,2,11,true-false,Sina feiert heute ihren Geburtstag.,Richtig,Falsch,,Falsch,personal-info,013
goethe-a1-fit1-exam-training-2,hoeren,2,12,true-false,Sina ist an Weihnachten zu Hause.,Richtig,Falsch,,Richtig,personal-info,013
goethe-a1-fit1-exam-training-2,lesen,1,1,multiple-choice,Der Junge in dem Film hat Probleme,mit seiner Mutter.,in der Schule.,mit seinen Freunden.,b,school,017
goethe-a1-fit1-exam-training-2,lesen,1,2,multiple-choice,Die Schauspielerin Diane Kruger spielt in dem Film,die Direktorin.,eine Lehrerin.,die Mutter.,c,family,017
goethe-a1-fit1-exam-training-2,lesen,1,3,multiple-choice,Du willst in dem Film mitspielen? Dann musst du,dich vorstellen.,eine E-Mail schreiben.,anrufen.,a,communication,017
goethe-a1-fit1-exam-training-2,lesen,1,4,multiple-choice,Der Schülerclub ist für,Mädchen.,alle Klassen.,die unteren Klassen.,b,school,017
goethe-a1-fit1-exam-training-2,lesen,1,5,multiple-choice,Im Schülerclub kann man,einen Computerkurs machen.,einen Film machen.,Hausaufgaben machen.,c,school,017
goethe-a1-fit1-exam-training-2,lesen,1,6,multiple-choice,Der Schülerclub ist im,Kiosk.,Musikraum.,Schulgarten.,b,school,017
goethe-a1-fit1-exam-training-2,lesen,2,7,true-false,Dagmars Schulweg ist sehr weit.,Richtig,Falsch,,Falsch,daily-routine,019
goethe-a1-fit1-exam-training-2,lesen,2,8,true-false,Dagmar steht immer früh auf.,Richtig,Falsch,,Falsch,daily-routine,019
goethe-a1-fit1-exam-training-2,lesen,2,9,true-false,Dagmar frühstückt in der Schule.,Richtig,Falsch,,Richtig,daily-routine,019
goethe-a1-fit1-exam-training-2,lesen,2,10,true-false,Martin geht in Frankreich in die Schule.,Richtig,Falsch,,Falsch,school,019
goethe-a1-fit1-exam-training-2,lesen,2,11,true-false,Martin lernt viel Französisch.,Richtig,Falsch,,Richtig,school,019
goethe-a1-fit1-exam-training-2,lesen,2,12,true-false,Martin spielt gern Tennis.,Richtig,Falsch,,Falsch,hobby,019
goethe-a1-fit1-exam-training-2,schreiben,,1,open,"Du hast diese E-Mail bekommen. Antworte auf die E-Mail und die Frage am Ende. Schreibe mindestens 30 Wörter. Schreibe bitte nicht mit Bleistift. Hallo, viele Grüße aus Sindelfingen! Ich bin hier in den Ferien bei meiner Oma, und ich finde es total langweilig. Ich liebe meine Oma, aber diese kleine Stadt hier ist furchtbar. Hier kann man so wenig machen, und natürlich kenne ich auch niemanden. Was machst du denn so in den Ferien? Und wie geht es deiner Familie? Bitte schreib mir bald! Jan",,,,(open-ended),vacation,022
goethe-a1-fit1-exam-training-2,sprechen,1,1,open,Sich vorstellen. Name? Alter? Land? Wohnort? Schule? Sprachen? Hobby?,,,,(open-ended),personal-info,025
goethe-a1-fit1-exam-training-2,sprechen,2,1,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: ins Ausland,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,2,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: mit Freundinnen/ Freunden,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,3,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: einen Sprachkurs machen,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,4,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: Feriencamp für Jugendliche,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,5,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: Zug / Auto Rad,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,6,open,Thema: Reisen. Fragen stellen und auf Fragen antworten. Wortkarte: Urlaub mit den Eltern,,,,(open-ended),travel,027
goethe-a1-fit1-exam-training-2,sprechen,2,7,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: Schokolade,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,2,8,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: schlafen,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,2,9,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: trinken,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,2,10,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: Sport machen,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,2,11,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: krank sein,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,2,12,open,Thema: Gesundheit. Fragen stellen und auf Fragen antworten. Wortkarte: Krankenhaus,,,,(open-ended),health,029
goethe-a1-fit1-exam-training-2,sprechen,3,1,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Eine Person putzt/wischt eine Tafel mit einem Schwamm. Symbol: !",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,2,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Eine Birne. Symbol: ?",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,3,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Ein Fahrrad. Symbol: !",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,4,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Ein Kino mit zwei Eintrittskarten (Nr. 1 und Nr. 2). Symbol: ?",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,5,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Ein Tischtennisschläger mit Ball. Symbol: ?",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,6,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Eine offene Hand. Symbol: !",,,,(open-ended),mixed,030
goethe-a1-fit1-exam-training-2,sprechen,3,1,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Schuhe (ein Paar Halbschuhe). Symbol: !",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,sprechen,3,2,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Buch ""BIOLOGIE"". Symbol: ?",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,sprechen,3,3,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Bus. Symbol: ?",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,sprechen,3,4,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Schreibtischlampe. Symbol: !",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,sprechen,3,5,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Taschenlampe. Symbol: !",,,,(open-ended),mixed,031
goethe-a1-fit1-exam-training-2,sprechen,3,6,open,"Bitten, Aufforderungen oder Fragen formulieren und darauf antworten oder reagieren. Bildkarte: Gebäude ""STADTTHEATER"". Symbol: ?",,,,(open-ended),mixed,031
goyal-a1-young-learners,vocabulary,Übung 1,1,multiple-choice,Was ist richtig? Kreuz an.,Gruß dich!,Grüß dich!,Grüß dick!,Grüß dich!,communication,007
goyal-a1-young-learners,vocabulary,Übung 2,1,ordering,Welche Begrüßung steckt dahinter? Bringe die Buchstaben in die richtige Reihenfolge: TUENG GAT!,,,,Guten Tag,communication,007
goyal-a1-young-learners,vocabulary,Übung 1,2,multiple-choice,Was ist richtig? Kreuz an.,Hello!,Hallo!,Hallow!,Hallo!,communication,007
goyal-a1-young-learners,vocabulary,Übung 2,2,ordering,Welche Begrüßung steckt dahinter? Bringe die Buchstaben in die richtige Reihenfolge: OLLAH!,,,,Hallo,communication,007
goyal-a1-young-learners,vocabulary,Übung 1,3,multiple-choice,Was ist richtig? Kreuz an.,Tscüs!,Tschusz!,Tschüs!,Tschüs!,communication,007
goyal-a1-young-learners,vocabulary,Übung 2,3,ordering,Welche Begrüßung steckt dahinter? Bringe die Buchstaben in die richtige Reihenfolge: UAF DERWIESEHNE!,,,,Auf Wiedersehen,communication,007
goyal-a1-young-learners,vocabulary,Übung 1,4,multiple-choice,Was ist richtig? Kreuz an.,Guten Tag!,Guden Tag!,Gooden Tag!,Guten Tag!,communication,007
goyal-a1-young-learners,vocabulary,Übung 2,4,ordering,Welche Begrüßung steckt dahinter? Bringe die Buchstaben in die richtige Reihenfolge: CHÜSST!,,,,Tschüs,communication,007
goyal-a1-young-learners,vocabulary,Übung 1,5,multiple-choice,Was ist richtig? Kreuz an.,Auf Wien!,Auf wieder Sehen!,Auf Wiedersehen!,Auf Wiedersehen!,communication,007
goyal-a1-young-learners,vocabulary,Übung 2,5,ordering,Welche Begrüßung steckt dahinter? Bringe die Buchstaben in die richtige Reihenfolge: RÜßG CHID!,,,,Grüß dich,communication,007
goyal-a1-young-learners,schreiben,Übung 3,1,short-answer,Wie begrüßt du diese Personen? Wie verabschiedest du diese Personen? — Deine Freundin Lisa,,,,,communication,008
goyal-a1-young-learners,vocabulary,Übung 4,1,fill-in,Wie begrüßt man sich im Verlauf des Tages? — 06:30,,,,Guten Morgen!,communication,008
goyal-a1-young-learners,lesen,Übung 5,1,matching,Verbinde die Fragen mit den passenden Antworten: Wie heißt du?,,,,b. Ich heiße Timo.,personal-info,008
goyal-a1-young-learners,schreiben,Übung 3,2,short-answer,Wie begrüßt du diese Personen? Wie verabschiedest du diese Personen? — Deinen Deutschlehrer Herrn Scholz,,,,,communication,008
goyal-a1-young-learners,vocabulary,Übung 4,2,fill-in,Wie begrüßt man sich im Verlauf des Tages? — 10:00,,,,Guten Morgen!,communication,008
goyal-a1-young-learners,lesen,Übung 5,2,matching,Verbinde die Fragen mit den passenden Antworten: Tag! Bist du Stefanie?,,,,"a. Nein, ich bin Claudia.",personal-info,008
goyal-a1-young-learners,schreiben,Übung 3,3,short-answer,Wie begrüßt du diese Personen? Wie verabschiedest du diese Personen? — Deine Klassenkameraden Anna und Marco,,,,,communication,008
goyal-a1-young-learners,vocabulary,Übung 4,3,fill-in,Wie begrüßt man sich im Verlauf des Tages? — 19:45,,,,Guten Abend!,communication,008
goyal-a1-young-learners,lesen,Übung 5,3,matching,Verbinde die Fragen mit den passenden Antworten: Heißt du Lara?,,,,"e. Nein, ich heiße Melanie.",personal-info,008
