collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,reading,4b Choisis la bonne phrase,5,multiple-choice,Choisis la bonne phrase.,Item 5 (image),C'est le t-shirt de Dani.,C'est le t-shirt de son frère.,,,,,A1,family,025
tricolore-1-5th-edition,reading,4b Choisis la bonne phrase,6,multiple-choice,Choisis la bonne phrase.,Item 6 (image),C'est la copine de Dani.,C'est la copine de son frère.,,,,C'est la copine de son frère.,A1,family,025
tricolore-1-5th-edition,reading,1b Vrai ou faux?,1,true-false,Vrai ou faux?,Yvan a un frère.,,,,,,Faux,A1,family,026
tricolore-1-5th-edition,writing,2 Un message de Karine,1,fill-in,Complète le message.,Je ___ ta correspondante française.,,,,,,suis,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,2,true-false,Vrai ou faux?,Yvan est sportif.,,,,,,Vrai,A1,family,026
tricolore-1-5th-edition,writing,2 Un message de Karine,2,fill-in,Complète le message.,Il ___ amusant.,,,,,,est,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,3,true-false,Vrai ou faux?,Lou est un ami d'Yvan.,,,,,,Vrai,A1,family,026
tricolore-1-5th-edition,writing,2 Un message de Karine,3,fill-in,Complète le message.,Elle ___ fantastique!,,,,,,est,A1,family,026
tricolore-1-5th-edition,writing,3a,3a,writing-task,Réponds à Yvan ou à Karine. Écris un paragraphe.,Réponds à Yvan ou à Karine. Écris un paragraphe.,,,,,,(open-ended),A1,family,026
tricolore-1-5th-edition,writing,3b,3b,writing-task,Écris deux paragraphes – donne plus de détails.,Écris deux paragraphes – donne plus de détails.,,,,,,(open-ended),A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,4,true-false,Vrai ou faux?,L'amie d'Yvan s'appelle Lou.,,,,,,Faux,A1,family,026
tricolore-1-5th-edition,writing,2 Un message de Karine,4,fill-in,Complète le message.,___-tu sportive comme moi?,,,,,,Es,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,5,true-false,Vrai ou faux?,Lou est très sportif.,,,,,,Faux,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,6,true-false,Vrai ou faux?,La copine d'Yvan aime la musique.,,,,,,Vrai,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,7,true-false,Vrai ou faux?,Delphine a un lecteur MP3.,,,,,,Vrai,A1,family,026
tricolore-1-5th-edition,reading,1b Vrai ou faux?,8,true-false,Vrai ou faux?,La sœur d'Yvan s'appelle Delphine.,,,,,,Faux,A1,family,026
tricolore-1-5th-edition,reading,4b C'est où?,1,matching,C'est où?,le salon,,,,,,J,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,1,matching,Trouve les paires.,"Dans la maison, …",,,,,,il y a huit pièces.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,10,matching,C'est où?,le garage,,,,,,F,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,10,matching,Trouve les paires.,"Dans la chambre de Thomas et Daniel, …",,,,,,"il y a deux lits, une console de jeux et une télé.",A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,2,matching,C'est où?,la salle à manger,,,,,,,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,2,matching,Trouve les paires.,Il y a un téléphone …,,,,,,dans la chambre de M. et Mme Laurent et dans la cuisine.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,3,matching,C'est où?,la cuisine,,,,,,,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,3,matching,Trouve les paires.,Le chat est …,,,,,,dans la chambre de Louise.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,4,matching,C'est où?,les toilettes,,,,,,I,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,4,matching,Trouve les paires.,"Dans la salle à manger, …",,,,,,il y a cinq chaises et une table.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,5,matching,C'est où?,la chambre de M. et Mme Laurent,,,,,,A,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,5,matching,Trouve les paires.,"Dans la chambre de Louise, …",,,,,,il y a une station d'accueil MP3 et un portable.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,6,matching,C'est où?,la chambre de Thomas et Daniel,,,,,,B,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,6,matching,Trouve les paires.,Les jeux vidéo sont …,,,,,,dans la chambre de Thomas et Daniel.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,7,matching,C'est où?,la chambre de Louise,,,,,,C,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,7,matching,Trouve les paires.,"Dans le salon, …",,,,,,il y a une télé.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,8,matching,C'est où?,la salle de bains,,,,,,D,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,8,matching,Trouve les paires.,"Dans la chambre de M. et Mme Laurent, …",,,,,,il y a un lecteur CD et un téléphone.,A1,home,027
tricolore-1-5th-edition,reading,4b C'est où?,9,matching,C'est où?,le jardin,,,,,,E,A1,home,027
tricolore-1-5th-edition,reading,5 Les pièces,9,matching,Trouve les paires.,"Dans la cuisine, …",,,,,,il y a une radio et un téléphone.,A1,home,027
tricolore-1-5th-edition,writing,2 Dans la chambre,1,fill-in,"Complète les phrases avec sous, sur ou dans.",La télé est ___ la chambre.,,,,,,dans,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,2,fill-in,"Complète les phrases avec sous, sur ou dans.",Où est le sac? Il est ___ le lit de Daniel.,,,,,,sur,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,3,fill-in,"Complète les phrases avec sous, sur ou dans.",Et où est la gomme de Daniel? Elle est ___ la trousse.,,,,,,dans,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,4,fill-in,"Complète les phrases avec sous, sur ou dans.",Et la trousse est ___ la chaise.,,,,,,sur,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,5,fill-in,"Complète les phrases avec sous, sur ou dans.",Les crayons de Thomas sont ___ la boîte et la boîte est ___ la table.,,,,,,dans (les crayons); (position de la boîte non précisée dans le texte),A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,6,fill-in,"Complète les phrases avec sous, sur ou dans.",La règle de Daniel est ___ le sac.,,,,,,dans,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,7,fill-in,"Complète les phrases avec sous, sur ou dans.",Où est le smartphone de Daniel? Il est ___ le lit.,,,,,,sous,A1,home,028
tricolore-1-5th-edition,writing,2 Dans la chambre,8,fill-in,"Complète les phrases avec sous, sur ou dans.",Et où est le lecteur MP3 de Thomas? Il est ___ la chaise.,,,,,,,A1,home,028
tricolore-1-5th-edition,grammar,Dossier-langue table,1,fill-in,Copy and complete:,Copy and complete: a/an (masculine un / feminine ___ / vowel un-une); the (masc ___ / fem la / vowel l'-l'); my (mon / ___ / mon-mon); your (ton / ta / ___).,,,,,,a/an feminine = une; the masculine = le; my feminine = ma; your before a vowel = ton/ton,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,1,matching,Trouve les paires.,Où est le chat?,,,,,,Il est sur la table.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,2,matching,Trouve les paires.,Où est Enferina?,,,,,,Elle est sous la table.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,3,matching,Trouve les paires.,Où est l'ordinateur de Tombô?,,,,,,Il est sous le lit.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,4,matching,Trouve les paires.,Où est le château de la famille Corpuscule?,,,,,,Il est dans le jardin.,A1,home,029
tricolore-1-5th-edition,writing,4a,4a,writing-task,Écris trois phrases ou plus sur ta chambre. La description peut être vraie ou imaginaire.,Écris trois phrases ou plus sur ta chambre.,,,,,,(open-ended),A1,home,029
tricolore-1-5th-edition,writing,4b,4b,writing-task,"Fais une présentation (électronique) sur ta maison ou ton appartement, avec des photos ou des dessins, si possible. Pour t'aider, regarde La maison de la famille Laurent (page 25).",Fais une présentation (électronique) sur ta maison ou ton appartement.,,,,,,(open-ended),A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,5,matching,Trouve les paires.,Où est Draculine (la mère)?,,,,,,Elle est dans le jardin.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,6,matching,Trouve les paires.,Où est la souris?,,,,,,Elle est sur le lit.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,7,matching,Trouve les paires.,Où est le dragon d'Enferina?,,,,,,Il est sur la chaise.,A1,home,029
tricolore-1-5th-edition,reading,3 Où est … ?,8,matching,Trouve les paires.,Mais où est le smartphone de Désastre?,,,,,,Il est dans le dragon.,A1,home,029
tricolore-1-5th-edition,reading,2a Vrai ou faux?,1,true-false,Vrai ✓ ou faux ✗ ?,Alban est enfant unique.,,,,,,Faux,A1,family,030
tricolore-1-5th-edition,writing,2c Complète les phrases,1,fill-in,Complète les phrases.,C'est Alban qui a un ___.,,,,,,an,A1,family,030
tricolore-1-5th-edition,reading,2a Vrai ou faux?,2,true-false,Vrai ✓ ou faux ✗ ?,Il a beaucoup de frères.,,,,,,Vrai,A1,family,030
tricolore-1-5th-edition,writing,2c Complète les phrases,2,fill-in,Complète les phrases.,"Dans la chambre de Mathieu, il y a des ___.",,,,,,jeux vidéo,A1,family,030
tricolore-1-5th-edition,reading,2a Vrai ou faux?,3,true-false,Vrai ✓ ou faux ✗ ?,Il aime les grandes familles.,,,,,,Vrai,A1,family,030
tricolore-1-5th-edition,writing,2c Complète les phrases,3,fill-in,Complète les phrases.,Alban a ___ frères et 28 ___.,,,,,,trente; sœurs,A1,family,030
tricolore-1-5th-edition,reading,2a Vrai ou faux?,4,true-false,Vrai ✓ ou faux ✗ ?,Ses cousins habitent dans la cuisine.,,,,,,Faux,A1,family,030
tricolore-1-5th-edition,writing,2c Complète les phrases,4,fill-in,Complète les phrases.,Mathieu aime regarder la ___.,,,,,,télé,A1,family,030
tricolore-1-5th-edition,reading,2a Vrai ou faux?,5,true-false,Vrai ✓ ou faux ✗ ?,Son grand-père a dix ans.,,,,,,Faux,A1,family,030
tricolore-1-5th-edition,writing,2c Complète les phrases,5,fill-in,Complète les phrases.,Le lit des sœurs d'Alban est ___ l'ordinateur.,,,,,,sous,A1,family,030
tricolore-1-5th-edition,reading,2a Vrai ou faux?,6,true-false,Vrai ✓ ou faux ✗ ?,Marguerite a un ordinateur.,,,,,,Vrai,A1,family,030
tricolore-1-5th-edition,grammar,1 Les nombres,1,fill-in,Écris le nombre qui manque. Write the missing number.,"vingt-six, vingt-sept, ___ , vingt-neuf.",,,,,,vingt-huit,A1,none,032
tricolore-1-5th-edition,grammar,1 Les nombres (b),1,short-answer,Réponds aux questions. Answer the questions.,How many of the numbers 1–70 contain the word dix?,,,,,,,A1,none,032
tricolore-1-5th-edition,grammar,"2 Masculin, féminin",1,short-answer,Écris deux listes. Write two lists.,"Écris deux listes (masculin/féminin) à partir des mots: elle, fille, frère, garçon, il, la, le, ma, mère, mon, père, sœur, ta, ton, un, une.",,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,1,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,La Rochelle est,un village.,une région.,une ville.,,,une ville.,A1,city-places,032
tricolore-1-5th-edition,grammar,1 Les nombres,2,fill-in,Écris le nombre qui manque. Write the missing number.,"soixante-et-un, ___ , soixante-trois, soixante-quatre.",,,,,,,A1,none,032
tricolore-1-5th-edition,grammar,1 Les nombres (b),2,short-answer,Réponds aux questions. Answer the questions.,How many contain the word un?,,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,2,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,"Dans une maison française, le lit est souvent dans",la cuisine.,la chambre.,le salon.,,,,A1,home,032
tricolore-1-5th-edition,grammar,1 Les nombres,3,fill-in,Écris le nombre qui manque. Write the missing number.,"quarante-deux, quarante-trois, ___ , quarante-cinq.",,,,,,,A1,none,032
tricolore-1-5th-edition,grammar,1 Les nombres (b),3,short-answer,Réponds aux questions. Answer the questions.,How many contain et?,,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,3,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,Les Alpes sont,des montagnes en France.,des montagnes en Écosse.,des montagnes au pays de Galles.,,,,A1,travel,032
tricolore-1-5th-edition,grammar,1 Les nombres,4,fill-in,Écris le nombre qui manque. Write the missing number.,"treize, ___ , quinze, seize, dix-sept.",,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,4,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,Mes affaires sont dans,un cartable.,un ordinateur.,un lecteur.,,,,A1,school,032
tricolore-1-5th-edition,grammar,1 Les nombres,5,fill-in,Écris le nombre qui manque. Write the missing number.,"quarante-neuf, ___ , cinquante-et-un, cinquante-deux.",,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,5,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,Je range mes crayons dans,un classeur.,une trousse.,un cahier.,,,,A1,school,032
tricolore-1-5th-edition,grammar,1 Les nombres,6,fill-in,Écris le nombre qui manque. Write the missing number.,"trente-deux, trente-trois, trente-quatre, ___.",,,,,,,A1,none,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,6,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,"Dans ma classe, il y a trente",professeurs.,magasins.,élèves.,,,,A1,school,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,7,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,"Je suis un garçon. Je suis l'enfant de ta mère et de ton père. Alors, je suis",ton cousin.,ton demi-frère.,ton frère.,,,,A1,family,032
tricolore-1-5th-edition,reading,3 Un multi-quiz,8,multiple-choice,Choisis la bonne réponse. Choose the correct answer.,Tu n'as pas de frères et tu n'as pas de sœurs. Tu es,un enfant extraordinaire.,un enfant fantastique.,enfant unique,,,,A1,family,032
tricolore-1-5th-edition,reading,4 Le jeu des images,1,matching,Trouve les paires. Find the pairs.,Comptez.,,,,,,B,A1,school,033
tricolore-1-5th-edition,grammar,5 Des descriptions,1,fill-in,Copie et complète les phrases. Copy the sentences and fill in the gaps.,"Dans la cuisine, il y a une ___ , une ___ et un ___ .",,,,,,,A1,home,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,1,short-answer,Écris tes réponses. Write your own answers.,Comment t'appelles-tu? Je ...,,,,,,(open-ended),A1,personal-info,033
tricolore-1-5th-edition,reading,4 Le jeu des images,10,matching,Trouve les paires. Find the pairs.,Voici un village. C'est près de Bordeaux.,,,,,,,A1,city-places,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,10,short-answer,Écris tes réponses. Write your own answers.,"C'est le chat d'Enferina? Oui/Non, c'est ...",,,,,,(open-ended),A1,mixed,033
tricolore-1-5th-edition,reading,4 Le jeu des images,2,matching,Trouve les paires. Find the pairs.,Chantez.,,,,,,,A1,school,033
tricolore-1-5th-edition,grammar,5 Des descriptions,2,fill-in,Copie et complète les phrases. Copy the sentences and fill in the gaps.,"Dans une rue, il y a des ___ et un ___ .",,,,,,,A1,city-places,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,2,short-answer,Écris tes réponses. Write your own answers.,Quel âge as-tu? J'ai ...,,,,,,(open-ended),A1,personal-info,033
tricolore-1-5th-edition,reading,4 Le jeu des images,3,matching,Trouve les paires. Find the pairs.,Viens ici!,,,,,,,A1,school,033
tricolore-1-5th-edition,grammar,5 Des descriptions,3,fill-in,Copie et complète les phrases. Copy the sentences and fill in the gaps.,"Voici une grande ___ . Dans la famille, il y a une f___ , quatre g___ et deux p___ . La fille s'appelle Caroline. Elle a cinq a___ .",,,,,,,A1,family,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,3,short-answer,Écris tes réponses. Write your own answers.,Où habites-tu? J'habite ...,,,,,,(open-ended),A1,personal-info,033
tricolore-1-5th-edition,reading,4 Le jeu des images,4,matching,Trouve les paires. Find the pairs.,Jouez à deux!,,,,,,,A1,school,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,4,short-answer,Écris tes réponses. Write your own answers.,Tu as des frères et sœurs? ...,,,,,,(open-ended),A1,family,033
tricolore-1-5th-edition,reading,4 Le jeu des images,5,matching,Trouve les paires. Find the pairs.,"Dans la boîte, il y a un crayon, une règle et un stylo.",,,,,,,A1,school,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,5,short-answer,Écris tes réponses. Write your own answers.,Quel jour sommes-nous? C'est ...,,,,,,(open-ended),A1,time-dates,033
tricolore-1-5th-edition,reading,4 Le jeu des images,6,matching,Trouve les paires. Find the pairs.,La radio est sur la table.,,,,,,,A1,home,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,6,short-answer,Écris tes réponses. Write your own answers.,Où est le livre? Il est ...,,,,,,(open-ended),A1,home,033
tricolore-1-5th-edition,reading,4 Le jeu des images,7,matching,Trouve les paires. Find the pairs.,La radio est sous la table.,,,,,,,A1,home,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,7,short-answer,Écris tes réponses. Write your own answers.,Où est la gomme? Elle est ...,,,,,,(open-ended),A1,school,033
tricolore-1-5th-edition,reading,4 Le jeu des images,8,matching,Trouve les paires. Find the pairs.,Il y a deux crayons et une règle dans la boîte.,,,,,,,A1,school,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,8,short-answer,Écris tes réponses. Write your own answers.,Où est le crayon? ...,,,,,,(open-ended),A1,school,033
tricolore-1-5th-edition,reading,4 Le jeu des images,9,matching,Trouve les paires. Find the pairs.,Voici une ville. C'est près de Paris.,,,,,,,A1,city-places,033
tricolore-1-5th-edition,speaking,7 Questions et réponses,9,short-answer,Écris tes réponses. Write your own answers.,Qu'est-ce que c'est? C'est ...,,,,,,(open-ended),A1,none,033
tricolore-1-5th-edition,grammar,6 Les petits mots (a),a,fill-in,Complète les phrases. Fill in the gaps.,"Dans ton sac, il y a (1 *a*) ___ calculatrice, (2 *a*) ___ gomme, (3 *your*) ___ stylo, (4 *your*) ___ trousse et (5 *the*) ___ crayon de (6 *your*) ___ frère.",,,,,,,A1,school,033
